NEG_01_NEG,NEG_03_NEG,NEG_04_NEG,NEG_05_NEG,NEG_06_NEG,NEG_07_NEG,NEG_03_POS,NEG_04_POS,NEG_05_POS,NEG_06_POS,NEG_01_HBD,NEG_04_HBD,NEG_07_HBD,NEG_04_HBA,NEG_05_HBA,NEG_06_HBA,NEG_07_HBA,NEG_02_ARC,NEG_03_ARC,NEG_04_ARC,NEG_05_ARC,NEG_06_ARC,NEG_07_ARC,NEG_02_HYP,NEG_03_HYP,NEG_04_HYP,NEG_05_HYP,NEG_06_HYP,NEG_07_HYP,POS_03_POS,POS_04_POS,POS_05_POS,POS_07_POS,POS_03_HBD,POS_04_HBD,POS_05_HBD,POS_06_HBD,POS_07_HBD,POS_03_HBA,POS_04_HBA,POS_05_HBA,POS_06_HBA,POS_07_HBA,POS_02_ARC,POS_03_ARC,POS_04_ARC,POS_05_ARC,POS_06_ARC,POS_07_ARC,POS_02_HYP,POS_03_HYP,POS_04_HYP,POS_05_HYP,POS_06_HYP,POS_07_HYP,HBD_04_HBD,HBD_05_HBD,HBD_06_HBD,HBD_07_HBD,HBD_03_HBA,HBD_04_HBA,HBD_05_HBA,HBD_06_HBA,HBD_07_HBA,HBD_02_ARC,HBD_03_ARC,HBD_04_ARC,HBD_05_ARC,HBD_06_ARC,HBD_07_ARC,HBD_02_HYP,HBD_03_HYP,HBD_04_HYP,HBD_05_HYP,HBD_06_HYP,HBD_07_HYP,HBA_03_HBA,HBA_04_HBA,HBA_05_HBA,HBA_06_HBA,HBA_07_HBA,HBA_03_ARC,HBA_04_ARC,HBA_05_ARC,HBA_06_ARC,HBA_07_ARC,HBA_02_HYP,HBA_03_HYP,HBA_04_HYP,HBA_05_HYP,HBA_06_HYP,HBA_07_HYP,ARC_01_ARC,ARC_02_ARC,ARC_03_ARC,ARC_04_ARC,ARC_05_ARC,ARC_06_ARC,ARC_07_ARC,ARC_02_HYP,ARC_03_HYP,ARC_04_HYP,ARC_05_HYP,ARC_06_HYP,ARC_07_HYP,HYP_01_HYP,HYP_02_HYP,HYP_03_HYP,HYP_04_HYP,HYP_05_HYP,HYP_06_HYP,HYP_07_HYP,WBN_GC_L_0.25,WBN_GC_H_0.25,WBN_GC_L_0.50,WBN_GC_H_0.50,WBN_GC_L_0.75,WBN_GC_H_0.75,WBN_GC_L_1.00,WBN_GC_H_1.00,WBN_EN_L_0.25,WBN_EN_H_0.25,WBN_EN_L_0.50,WBN_EN_H_0.50,WBN_EN_L_0.75,WBN_EN_H_0.75,WBN_EN_L_1.00,WBN_EN_H_1.00,WBN_LP_L_0.25,WBN_LP_H_0.25,WBN_LP_L_0.50,WBN_LP_H_0.50,WBN_LP_L_0.75,WBN_LP_H_0.75,WBN_LP_L_1.00,WBN_LP_H_1.00,XLogP,PSA,NumRot,NumHBA,NumHBD,MW,BBB,BadGroup,Outcome
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.284,1.8491,-2.4084,2.2953,-2.6645,2.9702,-3.1902,3.7617,-0.7907,1.2214,-1.5935,1.9054,-2.4013,2.7175,-3.2116,3.5591,-0.9093,1.0597,-1.6794,1.8602,-2.4767,2.6883,-3.281,3.53,3.236,75.63,4,5,2,381.472,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.2838,1.8656,-2.4082,2.3307,-2.6619,3.0033,-3.1114,3.769,-0.7772,1.5205,-1.565,2.1858,-2.3586,2.9034,-3.1557,3.6744,-0.977,1.4336,-1.6697,2.0362,-2.43,2.801,-3.2044,3.6121,2.877,84.5,5,8,2,359.382,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.3814,1.8493,-2.5046,2.3202,-2.7291,3.0806,-3.2118,3.9032,-0.7989,1.2232,-1.6139,1.9223,-2.4339,2.7526,-3.256,3.6099,-0.9098,1.0977,-1.6824,1.8851,-2.4845,2.7295,-3.2954,3.5878,4.11,84.86,5,6,2,490.394,0,2,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2.2007,2.2453,-2.3152,2.5663,-2.5472,3.0317,-3.0787,3.6155,-0.7681,1.2513,-1.5375,1.8786,-2.3075,2.6046,-3.0777,3.3879,-0.8186,1.1065,-1.468,1.903,-2.1776,2.7103,-2.9188,3.5231,5.278,47.56,6,4,1,391.511,1,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2797,1.7572,-2.4009,2.1944,-2.6483,2.9075,-3.1697,3.7537,-0.8096,1.2247,-1.6242,1.883,-2.4402,2.7184,-3.2569,3.5909,-0.8482,1.1053,-1.5453,1.9585,-2.3333,2.8302,-3.1382,3.7077,11.181,93.06,16,6,2,662.951,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.2007,2.2452,-2.3152,2.5658,-2.5471,3.0285,-3.0164,3.5984,-0.7545,1.2507,-1.5155,1.8722,-2.279,2.5764,-3.0439,3.3281,-0.8186,1.0541,-1.4676,1.8207,-2.1766,2.6016,-2.9179,3.3885,3.925,47.56,5,4,1,329.44,1,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.3845,1.8495,-2.5273,2.3324,-2.8128,3.1107,-3.2991,3.9413,-0.7987,1.2249,-1.614,1.9334,-2.4346,2.7703,-3.2575,3.6328,-0.9152,1.0015,-1.6971,1.8223,-2.5074,2.6802,-3.325,3.5486,3.396,83.09,7,7,1,469.578,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.8069,1.3169,-1.9592,2.0041,-2.3003,2.7693,-2.9932,3.5583,-0.7755,1.0551,-1.5582,1.6974,-2.343,2.4919,-3.1287,3.2998,-0.7605,1.0578,-1.4628,1.8424,-2.2198,2.643,-2.9934,3.4495,2.931,49.69,2,3,2,288.387,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.3845,1.8494,-2.5273,2.3314,-2.8128,3.1081,-3.2989,3.9364,-0.7984,1.2246,-1.6133,1.9296,-2.4335,2.763,-3.256,3.6225,-0.9145,1,-1.6952,1.8183,-2.5047,2.6734,-3.3218,3.5389,2.282,83.09,7,7,1,441.524,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.3814,1.8493,-2.5046,2.3211,-2.7291,3.0834,-3.2139,3.9083,-0.7992,1.2235,-1.6146,1.9261,-2.435,2.76,-3.2575,3.6203,-0.9106,1.0983,-1.6848,1.8877,-2.488,2.7346,-3.2998,3.5957,5.224,84.86,5,6,2,518.448,0,2,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.3865,1.8492,-2.5272,2.2994,-2.7963,2.9994,-3.2744,3.8127,-0.7939,1.2233,-1.6017,1.9198,-2.4145,2.7451,-3.2296,3.5979,-0.9105,1.0353,-1.6837,1.8472,-2.4847,2.6915,-3.293,3.548,4.318,73.86,6,6,1,453.579,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.2782,1.7841,-2.4001,2.2053,-2.6485,2.801,-3.184,3.5523,-0.7746,1.225,-1.5566,1.8539,-2.3411,2.6005,-3.1269,3.3953,-0.8162,1.063,-1.476,1.8549,-2.2273,2.6632,-3,3.4777,3.862,61.83,6,5,0,372.461,1,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2.3918,1.2896,-2.5183,1.971,-2.7562,2.7897,-3.2327,3.6271,-0.7848,1.5201,-1.5814,2.1833,-2.382,2.8946,-3.1845,3.6587,-0.8093,1.4338,-1.5516,2.0427,-2.3351,2.824,-3.1289,3.6519,4.942,38.33,3,5,1,322.364,1,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.3815,1.8492,-2.5048,2.3072,-2.7295,3.0369,-3.2079,3.8491,-0.7941,1.2225,-1.602,1.914,-2.4147,2.7347,-3.2297,3.5837,-0.9097,1.031,-1.6815,1.839,-2.4817,2.6798,-3.2895,3.5328,3.312,84.86,5,6,2,411.498,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.284,1.8491,-2.4084,2.2959,-2.6645,2.9736,-3.1933,3.7692,-0.7912,1.2216,-1.5947,1.9091,-2.4033,2.7253,-3.2144,3.5705,-0.9102,1.0604,-1.6819,1.8628,-2.4806,2.6938,-3.2861,3.5387,4.35,75.63,4,5,2,409.526,0,1,Inactive
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.3421,1.9807,-1.6505,2.4046,-2.1226,2.9828,-2.7272,3.6382,-0.6729,1.2195,-1.3631,1.8295,-2.0635,2.5212,-2.7697,3.2431,-0.9487,0.8636,-1.6175,1.5305,-2.3158,2.2461,-3.0228,2.9797,2.413,74.6,2,4,2,252.31,0,2,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.646,2.0884,-2.0585,2.5583,-2.6829,3.3911,-3.4536,4.2769,-0.764,1.4152,-1.5539,2.286,-2.4191,3.207,-3.2973,4.1415,-0.9373,1.2908,-1.7427,2.1443,-2.6042,3.0634,-3.4798,3.9972,2.628,112.9,6,4,2,341.371,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.2628,1.8715,-2.3828,2.3264,-2.6288,3.0106,-3.0547,3.7997,-0.7111,1.2382,-1.4404,1.9429,-2.1781,2.7617,-2.9206,3.6057,-0.8565,0.9953,-1.5217,1.8314,-2.2348,2.6825,-2.9685,3.5378,1.699,107.11,7,6,2,366.483,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.3987,1.5493,-2.5267,2.2363,-2.7713,3.0369,-3.5653,3.8804,-0.7908,1.3641,-1.603,2.147,-2.4321,2.9907,-3.273,3.8562,-1.0393,1.0638,-1.836,1.877,-2.6775,2.7306,-3.5303,3.604,2.333,85.34,2,5,1,324.38,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.4163,1.5493,-2.5387,2.2365,-2.7725,3.0375,-3.5653,3.8813,-0.7908,1.3642,-1.6029,2.1471,-2.432,2.9911,-3.2729,3.8569,-1.0393,1.0641,-1.836,1.8777,-2.6775,2.7318,-3.5303,3.6056,2.756,85.34,3,5,1,338.407,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.2471,1.5497,-2.3865,2.237,-2.771,3.0379,-3.5653,3.8821,-0.7908,1.3646,-1.6031,2.1485,-2.4323,2.9937,-3.2733,3.8611,-1.0393,1.0599,-1.836,1.8744,-2.6776,2.7317,-3.5304,3.6082,1.672,105.21,3,6,2,351.406,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.2471,1.549,-2.3865,2.2344,-2.771,3.0322,-3.5654,3.8733,-0.7915,1.3641,-1.604,2.1467,-2.4331,2.9901,-3.2739,3.8553,-1.0393,1.1487,-1.8359,1.9412,-2.6774,2.7765,-3.5301,3.6367,3.216,76.11,1,4,1,373.25,0,2,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.2471,1.5491,-2.3865,2.2349,-2.771,3.0336,-3.5654,3.8757,-0.791,1.3642,-1.6035,2.1474,-2.4328,2.9917,-3.2737,3.858,-1.0393,1.0892,-1.836,1.8926,-2.6775,2.7438,-3.5303,3.616,2.627,79.35,2,5,1,337.423,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-2.2639,1.8643,-2.386,2.3585,-2.768,3.1068,-3.5634,3.9306,-0.7652,1.3645,-1.5755,2.148,-2.4078,2.9918,-3.2516,3.8564,-1.0394,1.0019,-1.8362,1.8115,-2.6778,2.6758,-3.5305,3.5536,1.585,98.23,6,5,1,313.357,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.5966,1.6697,-1.9346,2.3471,-2.4367,3.1118,-3.0629,3.9179,-0.789,1.1944,-1.5905,1.8742,-2.3957,2.6834,-3.2027,3.5211,-0.9739,1.024,-1.6913,1.8159,-2.4613,2.6418,-3.2493,3.4805,2.225,111.9,3,6,3,400.471,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.3815,1.8885,-2.5048,2.4347,-2.7309,3.1689,-3.2434,3.9712,-0.793,1.2254,-1.6003,1.9251,-2.4128,2.7466,-3.2279,3.5957,-0.9098,1.0308,-1.681,1.8395,-2.4812,2.6814,-3.2894,3.5353,3.153,108.08,5,7,2,387.432,0,2,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-1.4864,1.4635,-1.8557,2.1134,-2.4131,2.8838,-3.0491,3.6947,-0.694,1.3249,-1.3979,2.0884,-2.1068,2.9114,-2.8183,3.7508,-0.8979,1.0298,-1.5826,1.7823,-2.28,2.6175,-2.9834,3.4629,-0.68,157.02,2,6,0,412.452,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-1.4896,1.4536,-1.8737,2.1012,-2.4792,2.8745,-3.1845,3.6897,-0.6951,1.2993,-1.4368,2.04,-2.1949,2.8561,-2.9601,3.694,-0.8979,1.0297,-1.6006,1.7622,-2.3554,2.5899,-3.1208,3.434,-1.1,100.54,2,6,0,400.394,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2.4164,1.8656,-2.5385,2.33,-2.7699,2.997,-3.2089,3.7513,-0.7765,1.2616,-1.5611,1.9347,-2.3492,2.7033,-3.1393,3.5068,-0.9768,1.0604,-1.6688,1.8513,-2.4278,2.6598,-3.2,3.4771,3.635,76.66,7,6,2,386.492,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3987,2.4998,-2.5267,2.9291,-2.7637,3.4455,-3.2066,4.0212,-0.7765,2.4073,-1.5612,2.7008,-2.3494,3.1382,-3.1395,3.6985,-0.9767,1.0596,-1.6687,1.8503,-2.4276,2.6586,-3.1997,3.4759,2.824,76.66,7,6,2,394.296,0,2,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2.4164,1.8656,-2.5385,2.33,-2.7699,2.9971,-3.2089,3.7514,-0.7765,1.2616,-1.5611,1.9348,-2.3492,2.7034,-3.1393,3.5069,-0.9768,1.0604,-1.6688,1.8513,-2.4279,2.6598,-3.2,3.4772,3.635,76.66,7,6,2,386.492,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.396,1.8655,-2.5234,2.3302,-2.7615,3.0012,-3.2205,3.7644,-0.7831,1.2617,-1.5785,1.9374,-2.378,2.7132,-3.1795,3.5259,-0.9768,1.1132,-1.6694,1.8958,-2.4298,2.7134,-3.2049,3.5403,2.575,76.66,5,6,2,409.28,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.4014,1.8658,-2.5336,2.3349,-2.7933,3.0218,-3.2618,3.8026,-0.7827,1.2624,-1.5779,1.9408,-2.3774,2.7201,-3.179,3.5356,-0.9804,1.0085,-1.6782,1.8132,-2.4452,2.6378,-3.2277,3.4701,2.261,85.89,6,7,2,374.437,0,0,Inactive
